"","link","usernames","user_locations","ratings","dates","text"
"174","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=50&sort_by=date_asc","Robbie M.","Kansas City, MO",4,2012-07-12,"Even though El Vaquero is basically a clone of many Mexican restaurants, I enjoyed them for two reasons. 1. They offer distinct vegetarian options that are more than just  different combinations of bean burrito, tostada, and quesadilla. My cheese enchiladas were topped with a rich sauce, varied bell peppers, and crisp onions. 2. They don't cook their beans with any animal products! Of course, I would always check with them to make sure they didn't change their cooking methods.I gave El Vaquero a 4 star rating because the food was above average for typical Mexican restaurant and they cater to the vegetarian crowd."
"175","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=50&sort_by=date_asc","Colleen R.","Columbus, OH",2,2012-11-17,"I really really want to like El Vaquero. It is the closest place to get Mexican from my house without going on campus. I have been to this location multiple times and have been disappointed every time. A good Mexican restaurant starts off with good chips, in my opinion. The chips here are way too big and lack flavor. They are free though, so it wouldn't be fair to rate them on something I didn't even pay for. I have gotten the margaritas, burritos, tacos and quesadillas. Every one lacked flavor. My quesadilla was very small for the price. The burrito had meat that was extremely dry to the point that I couldn't finish it. The tacos are average. I just think there are many better places to get Mexican in Columbus."
"176","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=50&sort_by=date_asc","Zack R.","Chicago, IL",2,2012-12-06,"The food at El Vaquero is pretty standard, if not slightly better than most Mexican restaurants. The chicken is juicy, the beef is flavorful. The sides left a little to be desired, especially the pinto beans. Pretty flavorless. The service is pretty subpar. When asked what Jalisco sauce was, our server just said, ""I don't know, I've never had it"". That alone dropped this link in the El Vaquero chain down to two stars."
"177","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=50&sort_by=date_asc","William B.","Columbus, OH",5,2012-12-15,"Efficient, good food, fair prices, recently renovated, bathrooms cleaner."
"178","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=50&sort_by=date_asc","Emily L.","Westerville, OH",4,2013-01-29,"El Vaquero is becoming the big chain of local Mexican restaurants in Columbus and it's my personal go to for great Mexican food. The menu is great and has so many options that there is literally something for everybody. I usually stick to the combo meal so I can pick and choose my own favorites. Tonight, I had the pick 2 combo with the chile relleno and the tamale. Both were really good. Along with that, the happy hour is great because it last from 4-8 and they have great drink specials and $1.50 off appetizers, so it's a fun place to meet up after work. This isn't a fancy place, by any means. But if you're looking for a huge, delicious portion of Mexican food at a good price, this is the spot to be."
"179","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=50&sort_by=date_asc","Amber S.","Columbus, OH",3,2013-02-06,"Before Cuco's arrived on the scene, El Vaquero was my go-to Mexican restaurant. I'll still stop by if I'm craving chips and salsa. One of the big bags is something like $7.50 with a huge container of salsa and can be used as an appetizer at a party. They have a happy hour that starts at some crazy hour like 4pm. :)"
"180","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=50&sort_by=date_asc","Gettin M.","Columbus, OH",2,2013-04-01,"Ayo, it really don't matter what I got to say about this spot cuz they slammed every time I been there.  They got fajitas and margaritas down to a science yo but in that too fast, factory-type way.  They must got like 20 of everything waitin, that's just how they doin it, feedin a bunch of students and midwest folk accustomed to mediocre Tex-Mex.  Somebody up top know they don't really gotta try very hard in this climate, smell me?  Standard midwest Mex, I can't stress it enough dog.  They chips and salsa is nice, I give em that.  But the menu way too big of course, when you know it's just a bunch of meat, melted cheese, beans, and tortillas arranged in different shapes.  Come on man.  Real talk, you know there a dozen trucks in town now servin better tacos and burritos than you ever find here.  I think maybe the average-ness of this joint ain't really lost on most people that come here.  Sometimes you need a spot for big groups that's fast, loud, cheap, and got TVs for whatever sport in season, feel me.  It can be forgiven.  But if you never been and you just heard people rave about this place, you might come out feelin bloated saying ""no me gusta,"" huelame?I've had tacos, burritos, enchiladas, flautas, all that.  I can't ever really remember enjoyin any of em.  I was hungry, they gave me food, I gave them money.  Fair enough.  That's how I remember the sh*t.  Great job gang.  Yo actually, last time I went I got some enchiladas - they brought em to me so fast, they forgot to cook them sh*ts.  Told the waiter, and she damn near beatboxed on me, all ""pfff, mmchk"".  That ain't professional now.  Somethin wrong, just take care of it, don't go actin like I'm 6 and you my mom and I didn't eat the tuna casserole.  FOH wit that.Last thing - margaritas.  They make em just like you expect - in mass quantities, not enough tequila, too much sour mix.  It's to be expected but I wasn't up for that mess one time so I asked if the bartender could hook me up a real one - no sugary ass sour mix, just tequila, cointreau, lime juice.  She ain't know what I was talkin about and she just about beatboxed me too.  But I explained and they hooked it up.  For that, I give them an invisible bonus half star."
"181","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=60&sort_by=date_asc","Lou J.","Columbus, OH",1,2013-05-06,"Terrible bland factory line Mexican. Everything was lukewarm and took forever. No spoon for the pinto beans, no refills on drinks. Waiter NEVER came back to table after taking our order. Had to go to cashier to ask for a check. Will NOT be back ever."
"182","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=60&sort_by=date_asc","Antoni G.","West Chester Township, OH",4,2013-05-08,"We stopped at El Vaquero on our way home from Cleveland and my wife used to love it when she was @OSU. Having reservations about a place she recalls from 10 years ago while fully enjoying her college partying, I went in with a slightly negative attitude.I am happy to say that I was pleasantly surprised. It was a Sunday afternoon and the place was very clean and well lit. There were a few families there and a few tables of lively groups.Our server was absolutely fantastic. She was very knowledgeable on the menu and even knew what cooks were int he kitchen and what they make best. My wife and I shared the Fajitas and the kids had tacos. Before the meal even came out they brought a fresh cilantro filled salsa with warm corn chips. I asked for a hot salsa and there were 2 that came. One was a habanero lime mix and the other a smoky Chipolte. Both were amazing and hot too.The meals came quickly and were fresh and tasty. The fajitas for 2 could have easily fed 3. The margaritas were tasty as well and were not from a mix and syrupy. They made them fresh and you could actually taste the elements of the drink.I will definitely be back!"
"183","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=60&sort_by=date_asc","Richard B.","Columbus, OH",2,2013-08-09,"It's mexican by numbers.  Quick, not very authentic...yada, yada, yada.  But sometimes that's what I'm craving and on the whole, I really like El Vaq.  Just not this location....I don't know what it is about this one in particular.  Service is horrendous.  Always seems to be 15+ people working, but no one offering to seat you or take your order.  I once stood in line behind 3-4 parties so probably 10-12 people and in 10 minutes no one had been seated yet and the place was completely empty.  This location also smells a little weird, not sure what's up with that.  The patio is large but sitting between sonic and BK by the highway doesn't feel quite right. It can get the job done, but if you have time go to another El Vaq location or someplace entirely else."
"184","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=60&sort_by=date_asc","Emily C.","Columbus, OH",5,2013-09-25,"Love love love this place! I could eat their food every day! Best Mexican restaurant in Columbus."
"185","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=60&sort_by=date_asc","Marie G.","Volant, PA",3,2013-10-06,"The Olentangy Road location is by far my favorite. The service is always great. There is plenty of parking. The menu offers plenty of options and the margaritas are always flowing! Food portions are always big and they taste OK. The salsa is pretty good. Maybe I've outgrown them but I've recently found myself at other Mexican restaurants in town...and there are plenty of great options!"
"186","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=60&sort_by=date_asc","Vanessa B.","Columbus, OH",5,2013-10-28,"Everything and everyone was excellent! Highly suggested, Service as well as food is very quick and delicious!"
"187","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=60&sort_by=date_asc","Zane C.","Columbus, OH",4,2013-11-13,"This is a local chain Mexican restaurant. So if you like the food at one, you'll like it at all of them.I have been to many of the El Vaq's in the area, and get the same service everywhere. The wait staff is pretty good, but not great. I've never had a big complaint other than when they are really busy and food and drinks take a long time.All the Mexican dishes you can think of, they have it and make it well. The prices are fair for a sitdown restaurant, and the margaritas are delicious!While I love Cazuela's, this is a nice option if you're farther north, or Cazuela's is packed like normal."
"188","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=60&sort_by=date_asc","Paul N.","Avon Lake, OH",3,2014-02-03,"I liked it! For a cookie cutter Mexican restaurant the Pollo Queso was flavorful and served on a cast iron platter to keep it warm.  That and a large Dos Equis draft came in at under $20 with a generous tip.  A good value in my opinion. Standard atmosphere and good service. Solid 3 stars for an average and likable experience."
"189","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=60&sort_by=date_asc","Andrew A.","Decatur, GA",3,2014-02-07,"After a day of conducting research interviews around Columbus my colleagues and I wanted something easy and close to our hotel.  El Vaquero was in walking distance.  Plus the gentleman at the front desk at our hotel said it was the best mexican restaurant in Columbus for the past seven years.  Even with that build-up, we didn't expect much and just wanted a good, warm meal on a night where the temps were hovering at - 13 degrees.We expected the typical mexican 1-2-3 in this cavernous mexican restaurant, but the menu was more diverse.  Most important - the margaritas were good.  The service was very prompt and courteous.  And the food was very fresh and flavorful.  Even though I thought I wanted more than the typical 1-2-3, I ended up having soft chicken tacos, but they were delicious."
"190","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=60&sort_by=date_asc","Paul F.","Columbus, OH",3,2014-02-08,"I've had this one on my list and decided that today would be the day.  So I drove over to Olentangy River Road and went inside.  It looks a lot like Casa Hacienda on the inside.  Same tile, similar furniture, etc.  They were only about twenty-five percent full today so I had no trouble grabbing a waiter.  I first ordered some guacamole.  It was ""okay"" but not nearly as good as Cuco's.  For my entree, I ordered chicken in chipolte sauce.  This tasted like they had cooked it in ketchup.  Seriously!  It wasn't awful but pretty close.  My meal came with rice and beans.  And the chicken was a bit on the dry side.For dessert, I ordered a flan.  This was pretty good!The bottom line is the food was just ""okay"".  But I won't be back.  With restaurants like Casa Hacienda and Cuco's around They'll get first dibs on my money."
"191","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=70&sort_by=date_asc","Mary M.","Columbus, OH",4,2014-02-22,"We moved to Columbus from Virginia and have been desperate to find a decent Mexican restaurant-- El Vaquero is the best we've found (so far).  Good margaritas, great service, pretty good food, and big TVs!"
"192","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=70&sort_by=date_asc","Ed G.","OH, OH",3,2014-04-15,"I never thought this place was great, but I feel like it's gone downhill since I first went there years ago. Cops and salsa haven't changed but the guacamole was mostly filler with a little avocado. A 21oz Modelo was $3.50 while a 32oz was $8.00 which is fine with me because you get more for less, but kinda confusing. I got the #15, Pollo 3 Queso, which sounded promising.  Grilled chicken with peppers, onions, zucchini and squash covered in mozzarella and feta with a side of rice. It was served on an oversized iron skillet which was only half filled with food. The veggies were limp and had no cheese on them like the photo. The chicken was as expected, thin and a little dry, but with ample cheese on top. There just wasn't much bang for the buck and the flavor was just mediocre."
"193","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=70&sort_by=date_asc","Kaoru M.","Northwest, Columbus, OH",4,2014-04-18,"One of our favorite Mexican restaurants in town. Huge menu, great outdoor patio, tasty margaritas, and amazing service. I can't claim to be an expert in Mexican cuisine, but the food here is consistently better than what we've had on our trips to Cancun, Playa del Carmen, Puerto Morelos, Costa Maya, and Cozumel. Coupons to this restaurant are readily available in the mail, local newsletters, and the Columbus Entertainment Book, so that's a plus too. I'm amazed at the dedication of the workers here. When the derecho storm back in 2011 knocked out all the power in the area, El Vaquero seemed to be the only restaurant that was open that night. (They apparently have a huge gas generator out back)"
"194","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=70&sort_by=date_asc","Herman C.","Chicago, IL",2,2014-04-21,"It was kind of a painful experience. We came to the restaurant earlier in the evening with only another part of 5 in the main seating area. The servers were slow to get our drink orders and took multiple requests to get something like... tabasco. Food was pretty standard but mine personally came out cold. Not sure if i'd go back. Might have been an off day for them though."
"195","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=70&sort_by=date_asc","KSe'le H.","Columbus, OH",4,2014-05-12,"Service was great however server forgot my flour tortillas. A little noisy but the food was good."
"196","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=70&sort_by=date_asc","Marie G.","Baltimore, MD",4,2014-05-14,"I came here with a large group, and the restaurant was very accommodating (separate checks, etc.) I got the Tacos Costeros with the broccoli slaw. I ordered off the lunch menu, so the portions weren't over-generous (I had precisely 3.5 shrimp in my shrimp taco). But everything tasted really good, and much to my own surprise, I really liked the broccoli slaw. The free chips were prepared fresh and tasted much better than those I've had at other Mexican restaurants, too."
"197","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=70&sort_by=date_asc","Amy R.","Washington, DC",5,2014-05-17,"Breakfast at El Vaquero is fantastic! This is going to be the go-to place this football season. I'm working my way through the omelets - and every single one so far has been worth it. Advocado, mushroom and today the 4 cheese! Getting the Mexican chorizo loaded home fries is a MUST! Get the tortillas as your bread and we talking serious fast breaking. #foodie"
"198","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=70&sort_by=date_asc","Andy N.","Santa Cruz, CA",4,2014-06-06,"Wow, talk about friendly and speedy service! For Mexican food here in Columbus, I think I can give a pretty solid seal of Californian approval.One of my boss' took me here for lunch and I can see why he loves it! His take on the restaurant is that they ""know what you want before you even walk in the door,"" and it's probably because of how quick the food came out!Our waiter came and immediately placed a big bowl of tortilla chips with a side of salsa, all included in the dining experience. A few minutes later, our drink orders were taken and in less than a minute, we had a big cup of liquidity goodness.Before long... yep, you guessed it. Our two Fajita Express lunch ($9 - $11) specials were taken, and I swear in less than three minutes, our food was already out. We had also ordered a side of guac and sour cream, both of which came in cute tortilla bowls which I'm sure are edible if you chose to snack on it.My steak fajita was not bad! It was definitely better when piping hot, but I remember having one or two really juicy pieces. The blend of seared veggies on the skillet complimented the meat, but again, are best eaten when hot. Once it cools down a bit, it does get a bit chewy which is disappointing, but overall still good.We had a great time here and I'm so glad I got to eat here. Admittedly, I won't have a lot of time this summer to try out other Mexican restaurants, but El Vaq is definitely a solid choice close by to OSU to fit anyone's needs.Plenty of parking is available in a private lot."
"199","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=70&sort_by=date_asc","Ryan S.","Columbus, OH",4,2014-06-09,"It's true that The Cowboy doesn't rustle up the most authentic Mexican grub--there's plenty of that in town--but it suits me just fine. See, most of the dishes offered by our friends to the south are not my go too meal. I am not a fan of Mexican food, for the most part. Sure you can have your tacos, your burritos, your guacamole; I will enjoy my Italian, German, Greek, oriental fare. But there is one ironic catch: the chicken fajita is in my top five favorite dishes over all the food in the world. My opinion, Al Vaquero serves up one of the best chicken fajita in town-- in the American interpretation of Mexican that is.Coming out steaming on a plate, the chicken strips excites the stomach.  Next to it fresh peppers, beans, rice, onion shrooms--the usual--allowing you ( I know this is done everywhere) to pick the make-up of your meal; rolling the chosen ingredients in the hot tortilla shell is a ritual of excited anticipation.Add to it a cold bottle of Dos Equis and you really have a satisfying meal. Or choose Corona, and really put the IN in inauthentic.The decor is stereotypical southwestern with its adobe like stucco and brink arches, but it is beautiful all the same. The place has a great atmosphere. It works as a place old friends can gather before hitting the town, an intimate date spot, or a casual dinner place to take work friends and clients when deciding to move up a step from Panera/ Chipotle level.  The service here is great, fast. The food comes in large sizes so you may leave with a doggie bag instead of hunger. Although I will never try anything else, various dinner mates say that their other servings are good. I have been going to this El Vaquero since I lived off Olentangy as a college student. It has never lost its mojo in the years since I first found my love for chicken fajitas."
"200","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=70&sort_by=date_asc","Beba B.","Columbus, OH",2,2014-06-17,"I've had both good and horrible experiences here.  I've said, ""I'm never coming back here"" more than once.  I don't know how I end up getting dragged back in.  In early spring, I sat on the patio in the middle of the afternoon on a Saturday with my husband sipping a margarita on the rocks with salt that was very tasty.  The service was good, the food was good, the weather was great.  About a month ago, I ended up here with several other people and had a completely opposite experience.  It was around 8:45 p.m., and we were escorted to a back room that I didn't even know existed.  Our table was sticky and dirty.  Our food took forever to come out, and it was cold when it arrived.  The staff started mopping and putting up chairs before we even got our food.  The smell of the cleaning products mixed with the aromas of Mexican cuisine was nauseating.  The server read our bill out loud to us at the end?  It wasn't cheap, and it wasn't worth it.  I've had more negative than positive visits here."
"201","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=80&sort_by=date_asc","Cynthia T.","Watertown, CT",2,2014-06-20,"Visiting Columbus on business with a party of 4.1) I ordered 2 chicken enchiladas and received a plate of cheese & chicken with some bland sauce.2) T ordered soup that was some broth with boiled chicken, no flavor.3) wait staff was gathered gossiping and texting.  I do not think they wanted to be there.4) margarita was not bad.Overall I would recommend that you go elsewhere for a delicious dinner."
"202","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=80&sort_by=date_asc","Kay L.","Stow, OH",4,2014-06-20,"The restaurant is clean and the food is good. I had chili lime tilapia and it was cooked perfectly."
"203","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=80&sort_by=date_asc","Darcy G.","Powell, OH",1,2014-07-29,"My husband and I have eaten at the El Vaquero on Sawmill/161 (Columbus, OH) at least once per week for the last couple of years. However, we won't be returning. Last time we were in, I had a hunk of meat in my vegetarian chimichanga. I have been vegetarian for more than 25 years. Disgusting. Wait staff apologized, but not before I was violently ill.Today, I went with a group of 6 friends for lunch. We had TERRIBLE service (no refills on drinks, no napkins, nearly an hour to get our food). Of the 6 of us, only 2 had a correct order. Two had no rice (with the shrimp & scallops that is advertised as ""served over rice""), I had no beans with my vegetarian chimi, and 1 person wasn't served her meal until the rest of us had almost completely finished. And, for the second time in a row, midway through my ""vegetarian"" chimi, there was a hunk of meat. When I told the waitress, she said NOTHING, took my plate, and then left, and never came back. Finally one of us went to get her because we needed checks (at this point, it was so bad that only one person had anything to drink, which was a half glass of water, and the rest of us took turns pouring drinks of water from her glass into ours). When the waitress returned, she handed us the checks. We asked to see the manager. After a long wait, another staff person came over and said that the manager was ""too busy"" to see us - he was busy with the health inspector. I told him about the meat in my vegetarian meal, and he said that he was sorry, but it was difficult to keep meat out of the vegetarian food because of the way the kitchen is set up.I am disgusted and angry. For the second time in a row, I have become sick from eating at this restaurant."
"204","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=80&sort_by=date_asc","Greg H.","OH, OH",1,2014-09-04,"I called at 4:45 PM with an order of two entrees from the specialties section of the menu and a kids quesadilla for pick up around 5:15 on a Thursday. They asked my name and said 10-15 min, but were promptly agreeable to having the meal ready at the later time. They confirmed their location before hanging up. My wife swung by on her way back from work around 5:30 and was not immediately acknowledged by the hostesses when she entered, but instead waited patiently for them to finish their conversation. Luckily, I had picked up the kids earlier because they claimed that there were no orders in for pick up either by phone or online and sent her back out to the car to ask me if I called in the order to the correct location. We spoke on the phone and I hung up then called the restaurant back to ensure that the order went to the right location. In the meantime, they asked my wife what meal #s we ordered and she wasn't sure. I don't know why they bothered to take my last name but not use that to find the order. They found the order eventually, and said it would be right out and offered her a glass of water while she waited. They explained that they didn't find the order initially because it wasn't placed in the last 10-15 minutes. We ate the cold dinner, moist from condensate around 6:15. They did nothing to make amends for or even acknowledge this poor level of service...unless you count the glass of water. I don't think that covers it."
"205","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=80&sort_by=date_asc","Brandon M.","Clearwater, FL",3,2014-10-10,"EV was across from my hotel, so I decided to stop in and grab some supper. Here are the highlights:* Everyone was super friendly * Food was average. I had the ""Pollo a la diabla"". I figured with a word like ""diabla"" in the dish name, it would be far more spicy. Not so much. A little heat, not more than that. * Margarita was average, but they filled the goblet to overflowing. * I had to go to the bar to get a refill * Service was less than stellar, but in fairness, from what I could tell, it was a super busy night * I'd probably come back, but definitely wouldn't go out of my way."
"206","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=80&sort_by=date_asc","Merve C.","Columbus, OH",1,2014-10-12,"Smells terrible you question the quality of their food as you walk in.Our waiter had no idea he must be a college student who didnt like the food himselfOrdered burritos turned out to be enchiladas   We had enough of it so we said ok to the wrong order. Silverware was worse than anything I've seen out. Meat didnt seem or taste like meat..We left grossed out from the whole experience.Wont be back!"
"207","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=80&sort_by=date_asc","Nancy M.","Sparta, NJ",4,2014-10-18,"We really appreciated this place. The service was quick and attentive.  The we primarily ordered shrimp dishes and they were all good.  The food is not gourmet but well prepared, well priced and competently served."
"208","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=80&sort_by=date_asc","Aaron C.","Lancaster, OH",1,2014-10-19,"We were trying to find a place to eat, my gf has celiacs so the restaurants are limited. Normally majority mexican restaurants are gluten-free and since this was close with less of a wait compared to campus (don't try dining around the gateway when homecoming is going on horrible idea).  We got here and they were busy but not too busy and found a seat.  My girlfriend asked if they have a menu of what is gluten-free so the waiter brought her out a menu.  The menu was so confusing, one area said food one safe, but another area said it was not.  All their chicken was not gluten-free, their vegetarian menu was not gluten-free.  The only thing safe was the steak and that's a maybe on that.  She ordered a steak fajita and I ordered 3 steak tacos.  The other mexicans restaurants we have been to the portions were large and the prices were excellent. Not here when they brought out the food the portions were small, the nachos tasted horrible, and the prices were the highest I have seen at a mexican restaurant  (made chipotle look like a bargin)  Given the over priced food, poor quality, small portions, and the confusing menu they have we will not return to this establishment."
"209","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=80&sort_by=date_asc","Tiffany Y.","Pittsburgh, PA",3,2014-11-13,"El Vaquero is my go-to place for tex-mex food in Columbus. Their menu is huge with many options, portions are large, and very reasonably priced. When you sit down, they hand you a menu and then immediately come by with a huge bowl of fresh salsa and tortilla chips. I always have to exercise self-control to avoid filling myself up on those chips before my main dish comes out. The dishes are pretty standard tex-mex, lots os rice, beans, guac, tomatoes, cheese, various meats, etc. The service is pretty decent as well, our waiters were nice and tried to help us navigate through the extensive menu. I went during a week day evening and it wasn't busy at all."
"210","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=80&sort_by=date_asc","Liza V.","Englewood, CO",3,2014-12-02,"They have mashed potatoes in the chili rellleno. Did you hear me? MASHED POTATOES!!! Ok, now that I've gotten that out of the way... This is your typical chain mexican joint (besides the mashed taters, as previously mentioned). They've got queso dip, unlimited chips and salsa, pitchers of margaritas, and all the standard mexican fare. I've got nothing to complain about. Service is fine, drinks are priced pretty fairly, and the food is greasy, cheesy, and gooey. This place is A-OK!"
"211","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=90&sort_by=date_asc","Kari S.","Salt Lake City, UT",4,2015-01-05,"The carnitas were delicious- great authentic Mexican fare. Good sized portions will fill you up. My friend ate fajitas and they were great as well. The food came out within minutes of ordering and the staff was very friendly and attentive. Would definitely eat there again and try other items I would love."
"212","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=90&sort_by=date_asc","Mitch S.","Columbus, OH",3,2015-01-08,"Drinks was not as good as I expected. I did really like the food though. Got some tacos and they had everything on the side which i liked. I really liked their salsa and chips they bring out before the food comes. Just wish the drinks were as good as the food."
"213","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=90&sort_by=date_asc","Jason M.","Columbus, OH",4,2015-01-13,"Let's break it down:I'm a big fan of Mexican food and this has to be one of my favorite Mexican restaurants.1) Atmosphere: The atmosphere in El Vaquero is what you would expect of a typical Mexican restaurant. It's not too noisy and the ambient is perfect. There is not too much I can say, but in my opinion it's the environment is perfect. 2) Food: They have a solid menu. Their menu ranges from tacos, burritos to enchiladas and fajitas. Their chicken fajitas are one of the best I've ever had. 3) Service: The service here is excellent, the staff made sure that everything was okay with our food. The staff is extremely friendly and the service is also very quick.4) Other: They serve tortilla chips and salsa as soon as you arrive and I think that's just brilliant.In conclusion, this is one of my top restaurants. It's a place you can bring friends, family and even a date."
"214","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=90&sort_by=date_asc","Arvid Y.","Rochester, NY",3,2015-01-17,"As others have mentioned, El Vaquero is a pretty standard chain Mexican restaurant. There are really no surprises here. They have an all-encompassing menu, free chips and salsa and a variety of drink specials with a happy hour that runs between 4 and 8 pm.The friendly service, drink specials and the fact that my buddy lives next door are reasons that bring me back to El Vaquero. They also have plenty of seating, so it's a good place to bring a large group of coworkers for food or for post-work drinks. The friendly staff does a great job at making you feel at home."
"215","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=90&sort_by=date_asc","Kevin K.","Scottsdale, AZ",2,2015-01-26,"Pretty boring place. Same old rice and beans and greasy Mexican ( if you call it that)Definitely would not waste my time going back. They try but really, considering the great reviews, it is nothing more than rice and beans however you want them. Yuck"
"216","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=90&sort_by=date_asc","Son T.","Alpharetta, GA",2,2015-02-12,"Pretty average Mexican chain.  Margarita was so so.  I sent my first one back and the second one was better.  I ordered mixed fajita with grilled zucchini and squash.  I had to remind them to bring out the zucchini and squash."
"217","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=90&sort_by=date_asc","Rachel M.","Cincinnati, OH",4,2015-04-21,"Great for quick, sit down and eat Mexican food. My go-to is the chips and queso with a taco salad or the fajita quesadilla! Margaritas are also always a plus"
"218","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=90&sort_by=date_asc","Heather S.","Columbus, OH",3,2015-04-22,"I'm torn in the number of stars to give this. In my head, it is 5 stars, but in reality, it is prob 3-3.5 stars. The service is sometimes great and sometimes horrible. The food is sometimes great and sometimes wrong and not great. But, I keep coming back and convincing all of my loved ones to go with me because I absolutely love Mexican food!I guess you could say this is your typical Mexican restaurant with the typical menu. They have a huge selection of food and appetizers. The portions are generally sufficient to fill you up, especially since you can eat as much chips and salsa as you want prior to dinner. Again, I love the food, even when it's not on point, I love the food. I totally overlook bad service and food almost anytime it happens because I just truly love this place. That's why I'd give it 5 stars honestly. This particular location also has a great patio to enjoy the nice weather."
"219","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=90&sort_by=date_asc","Manuel L.","Sparks, NV",4,2015-05-21,"I moved from Tennessee and loved going to a place called Los portales Mexican Restaruant. After looking for a place like in Tennessee I finally found this place. In this new town for me. I dinned in and just loved the classic margaritas on the rocks and got lucky on price for happy hour and loved their cheese dip also. Their patio is awesome to hang out and for the food taste I loved their chimichangas # 152 chicken fried. I love this place just like my ex town and great serves."
"220","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=90&sort_by=date_asc","Jake D.","IL, IL",4,2015-05-22,"I like it! The service is slow, but not because the waitstaff isn't putting in their best effort. I think they just need to hire more waitstaff so they are fully staffed. The food is quite good and this place is popular among my friends, family, and coworkers. It is a great ""compromise"" place for a group of friends of which some prefer familiar foods and some prefer something more ethnic and spicy! My main complaint here is the clientele. They tend to be mostly lushes who prefer heavy drinking to delicious food."
"221","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=100&sort_by=date_asc","Penny O.","Cincinnati, OH",1,2015-05-24,"I believe this restaurant can be better.  It needs a good cleaning and better service.  Smells when you walk into place and outdoor dinner is filthy."
"222","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=100&sort_by=date_asc","Chas M.","Cleveland, OH",3,2015-06-01,"Typical Mexi-american.  Margaritas didn't even have a hint of booze in em so we ordered extra shots.  Kinda bummed about that but the nachos and salsa were good.  Bartenders were chatty and the people sitting at the bar were fun too."
"223","https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?start=100&sort_by=date_asc","Michael G.","Bexley, OH",3,2015-06-04,"Why do they allow smoking on the patio? Voluminous menu,  straight TexMex style.   You choose if you like that. I can say the happy hour Margarita is awesome. Servers are attentive."
